,#,timestamp,dataset,subset,subsubset,run,random,method,metric:runtime,model,metric:accuracy,metric:clstime,error,metric:totaltime,name,key
19,0,-1,Brightkite,specific,specific,5,1,HpL,5705000.0,RF,0.95806,2000.0,False,5707000.0,HpL-RF,Brightkite-specific-5
20,0,-1,Gowalla,specific,specific,1,1,HL,2762000.0,MLP,0.9611799999999999,425000.0,False,3187000.0,HL-MLP,Gowalla-specific-1
21,0,-1,Gowalla,specific,specific,1,1,HL,2762000.0,RF,0.93704,1000.0,False,2763000.0,HL-RF,Gowalla-specific-1
22,0,-1,Gowalla,specific,specific,2,1,HL,2345000.0,MLP,0.94844,420000.0,False,2765000.0,HL-MLP,Gowalla-specific-2
23,0,-1,Gowalla,specific,specific,2,1,HL,2345000.0,RF,0.91631,1000.0,False,2346000.0,HL-RF,Gowalla-specific-2
24,0,-1,Gowalla,specific,specific,3,1,HL,2345000.0,MLP,0.94529,421000.0,False,2766000.0,HL-MLP,Gowalla-specific-3
25,0,-1,Gowalla,specific,specific,3,1,HL,2345000.0,RF,0.9129999999999999,1000.0,False,2346000.0,HL-RF,Gowalla-specific-3
26,0,-1,Gowalla,specific,specific,4,1,HL,2583000.0,MLP,0.9587600000000001,423000.0,False,3006000.0,HL-MLP,Gowalla-specific-4
27,0,-1,Gowalla,specific,specific,4,1,HL,2583000.0,RF,0.9344,1000.0,False,2584000.0,HL-RF,Gowalla-specific-4
28,0,-1,Gowalla,specific,specific,5,1,HL,2524000.0,MLP,0.94857,423000.0,False,2947000.0,HL-MLP,Gowalla-specific-5
29,0,-1,Gowalla,specific,specific,5,1,HL,2524000.0,RF,0.92285,1000.0,False,2525000.0,HL-RF,Gowalla-specific-5
30,0,-1,Gowalla,specific,specific,1,1,HpL,2220000.0,MLP,0.9569799999999999,662000.0,False,2882000.0,HpL-MLP,Gowalla-specific-1
31,0,-1,Gowalla,specific,specific,1,1,HpL,2220000.0,RF,0.94124,1000.0,False,2221000.0,HpL-RF,Gowalla-specific-1
32,0,-1,Gowalla,specific,specific,2,1,HpL,1865000.0,MLP,0.94928,601000.0,False,2466000.0,HpL-MLP,Gowalla-specific-2
33,0,-1,Gowalla,specific,specific,2,1,HpL,1865000.0,RF,0.91716,1000.0,False,1866000.0,HpL-RF,Gowalla-specific-2
34,0,-1,Gowalla,specific,specific,3,1,HpL,1863000.0,MLP,0.94978,602000.0,False,2465000.0,HpL-MLP,Gowalla-specific-3
35,0,-1,Gowalla,specific,specific,3,1,HpL,1863000.0,RF,0.9157,1000.0,False,1864000.0,HpL-RF,Gowalla-specific-3
36,0,-1,Gowalla,specific,specific,4,1,HpL,1921000.0,MLP,0.95501,604000.0,False,2525000.0,HpL-MLP,Gowalla-specific-4
37,0,-1,Gowalla,specific,specific,4,1,HpL,1921000.0,RF,0.93721,1000.0,False,1922000.0,HpL-RF,Gowalla-specific-4
38,0,-1,Gowalla,specific,specific,5,1,HpL,1981000.0,MLP,0.9525199999999999,660000.0,False,2641000.0,HpL-MLP,Gowalla-specific-5
39,0,-1,Gowalla,specific,specific,5,1,HpL,1981000.0,RF,0.92384,1000.0,False,1982000.0,HpL-RF,Gowalla-specific-5
40,0,-1,Brightkite,specific,specific,1,1,MARC,245000.0,MLP,0.96596,0.0,False,245000.0,MARC-MLP,Brightkite-specific-1
41,0,-1,Brightkite,specific,specific,2,1,MARC,304000.0,MLP,0.9627,0.0,False,304000.0,MARC-MLP,Brightkite-specific-2
42,0,-1,Brightkite,specific,specific,3,1,MARC,242000.0,MLP,0.95719,0.0,False,242000.0,MARC-MLP,Brightkite-specific-3
43,0,-1,Brightkite,specific,specific,4,1,MARC,362000.0,MLP,0.95477,0.0,False,362000.0,MARC-MLP,Brightkite-specific-4
44,0,-1,Brightkite,specific,specific,5,1,MARC,484000.0,MLP,0.96199,0.0,False,484000.0,MARC-MLP,Brightkite-specific-5
45,0,-1,Gowalla,specific,specific,1,1,MARC,302000.0,MLP,0.96327,0.0,False,302000.0,MARC-MLP,Gowalla-specific-1
46,0,-1,Gowalla,specific,specific,2,1,MARC,425000.0,MLP,0.9357599999999999,0.0,False,425000.0,MARC-MLP,Gowalla-specific-2
47,0,-1,Gowalla,specific,specific,3,1,MARC,364000.0,MLP,0.94619,0.0,False,364000.0,MARC-MLP,Gowalla-specific-3
48,0,-1,Gowalla,specific,specific,4,1,MARC,661000.0,MLP,0.9531399999999999,0.0,False,661000.0,MARC-MLP,Gowalla-specific-4
49,0,-1,Gowalla,specific,specific,5,1,MARC,601000.0,MLP,0.9396599999999999,0.0,False,601000.0,MARC-MLP,Gowalla-specific-5
50,0,-1,Gowalla,specific,specific,1,1,MML,30785000.0,MLP,0.9611799999999999,902000.0,False,31687000.0,MML-MLP,Gowalla-specific-1
51,0,-1,Gowalla,specific,specific,1,1,MML,30785000.0,RF,0.93599,1000.0,False,30786000.0,MML-RF,Gowalla-specific-1
52,0,-1,Gowalla,specific,specific,2,1,MML,26342000.0,MLP,0.94336,785000.0,False,27127000.0,MML-MLP,Gowalla-specific-2
53,0,-1,Gowalla,specific,specific,2,1,MML,26342000.0,RF,0.91801,1000.0,False,26343000.0,MML-RF,Gowalla-specific-2
54,0,-1,Gowalla,specific,specific,3,1,MML,25441000.0,MLP,0.94619,841000.0,False,26282000.0,MML-MLP,Gowalla-specific-3
55,0,-1,Gowalla,specific,specific,3,1,MML,25441000.0,RF,0.91928,1000.0,False,25442000.0,MML-RF,Gowalla-specific-3
56,0,-1,Gowalla,specific,specific,4,1,MML,27841000.0,MLP,0.95127,842000.0,False,28683000.0,MML-MLP,Gowalla-specific-4
57,0,-1,Gowalla,specific,specific,4,1,MML,27841000.0,RF,0.9428300000000001,1000.0,False,27842000.0,MML-RF,Gowalla-specific-4
58,0,-1,Gowalla,specific,specific,5,1,MML,27421000.0,MLP,0.95054,901000.0,False,28322000.0,MML-MLP,Gowalla-specific-5
59,0,-1,Gowalla,specific,specific,5,1,MML,27421000.0,RF,0.93472,1000.0,False,27422000.0,MML-RF,Gowalla-specific-5
60,0,-1,Brightkite,specific,specific,1,1,MML,66061000.0,MLP,0.97073,2342000.0,False,68403000.0,MML-MLP,Brightkite-specific-1
61,0,-1,Brightkite,specific,specific,1,1,MML,66061000.0,RF,0.96528,2000.0,False,66063000.0,MML-RF,Brightkite-specific-1
62,0,-1,Brightkite,specific,specific,2,1,MML,58504000.0,MLP,0.97276,2222000.0,False,60726000.0,MML-MLP,Brightkite-specific-2
63,0,-1,Brightkite,specific,specific,2,1,MML,58504000.0,RF,0.96803,2000.0,False,58506000.0,MML-RF,Brightkite-specific-2
64,0,-1,Brightkite,specific,specific,3,1,MML,60005000.0,MLP,0.9578,2224000.0,False,62229000.0,MML-MLP,Brightkite-specific-3
65,0,-1,Brightkite,specific,specific,3,1,MML,60005000.0,RF,0.95107,2000.0,False,60007000.0,MML-RF,Brightkite-specific-3
66,0,-1,Brightkite,specific,specific,4,1,MML,65943000.0,MLP,0.96231,2283000.0,False,68226000.0,MML-MLP,Brightkite-specific-4
67,0,-1,Brightkite,specific,specific,4,1,MML,65943000.0,RF,0.95352,2000.0,False,65945000.0,MML-RF,Brightkite-specific-4
68,0,-1,Brightkite,specific,specific,5,1,MML,70924000.0,MLP,0.96986,2340000.0,False,73264000.0,MML-MLP,Brightkite-specific-5
69,0,-1,Brightkite,specific,specific,5,1,MML,70924000.0,RF,0.96003,2000.0,False,70926000.0,MML-RF,Brightkite-specific-5
70,0,1625212389,GoTrack,specific,specific,2,1,MML,90680.0,MLP,0.757575750351,7161.172,False,97841.172,MML-MLP,GoTrack-specific-2
71,0,1627640501,GoTrack,specific,specific,2,1,HL,403217.0,MLP,0.787878811359,6772.539,False,409989.539,HL-MLP,GoTrack-specific-2
72,0,1627642303,GoTrack,specific,specific,2,1,HpL,208585.0,MLP,0.6969696879389999,7050.017,False,215635.017,HpL-MLP,GoTrack-specific-2
73,0,1625212661,GoTrack,specific,specific,5,1,MML,76745.0,MLP,0.9375,6721.756,False,83466.756,MML-MLP,GoTrack-specific-5
74,0,1627641824,GoTrack,specific,specific,5,1,HL,402543.0,MLP,0.9375,6628.218,False,409171.218,HL-MLP,GoTrack-specific-5
75,0,1627642977,GoTrack,specific,specific,5,1,HpL,210296.0,MLP,0.9375,7115.444,False,217411.444,HpL-MLP,GoTrack-specific-5
76,0,1625212583,GoTrack,specific,specific,4,1,MML,98670.0,MLP,0.8125,6844.079,False,105514.079,MML-MLP,GoTrack-specific-4
77,0,1627641420,GoTrack,specific,specific,4,1,HL,464010.0,MLP,0.8125,6677.961,False,470687.961,HL-MLP,GoTrack-specific-4
78,0,1627642765,GoTrack,specific,specific,4,1,HpL,230254.0,MLP,0.71875,7077.58,False,237331.58,HpL-MLP,GoTrack-specific-4
79,0,1625212482,GoTrack,specific,specific,3,1,MML,92217.0,MLP,0.84375,6726.422,False,98943.422,MML-MLP,GoTrack-specific-3
80,0,1627640955,GoTrack,specific,specific,3,1,HL,452270.0,MLP,0.78125,6667.918,False,458937.918,HL-MLP,GoTrack-specific-3
81,0,1627642533,GoTrack,specific,specific,3,1,HpL,227813.0,MLP,0.8125,7049.778,False,234862.778,HpL-MLP,GoTrack-specific-3
82,0,1625212295,GoTrack,specific,specific,1,1,MML,85317.0,MLP,0.823529422283,6804.972,False,92121.972,MML-MLP,GoTrack-specific-1
83,0,1627640097,GoTrack,specific,specific,1,1,HL,427407.0,MLP,0.882352948189,6698.614,False,434105.614,HL-MLP,GoTrack-specific-1
84,0,1627642092,GoTrack,specific,specific,1,1,HpL,215373.0,MLP,0.764705896378,6979.008,False,222352.008,HpL-MLP,GoTrack-specific-1
85,0,1624873293,Animals,specific,specific,2,1,MML,62187.0,MLP,0.904761910439,6860.709,False,69047.709,MML-MLP,Animals-specific-2
86,0,1627635452,Animals,specific,specific,2,1,HL,173169.0,MLP,0.904761910439,6472.015,False,179641.015,HL-MLP,Animals-specific-2
87,0,1627636280,Animals,specific,specific,2,1,HpL,76057.0,MLP,0.904761910439,6696.475,False,82753.475,HpL-MLP,Animals-specific-2
88,0,1624873500,Animals,specific,specific,5,1,MML,70073.0,MLP,0.8421052694319999,6559.925,False,76632.925,MML-MLP,Animals-specific-5
89,0,1627636068,Animals,specific,specific,5,1,HL,210148.0,MLP,0.947368443012,6559.241,False,216707.241,HL-MLP,Animals-specific-5
90,0,1627636556,Animals,specific,specific,5,1,HpL,91077.0,MLP,0.947368443012,6799.215,False,97876.215,HpL-MLP,Animals-specific-5
91,0,1624873429,Animals,specific,specific,4,1,MML,66094.0,MLP,0.850000023842,6520.614,False,72614.614,MML-MLP,Animals-specific-4
92,0,1627635857,Animals,specific,specific,4,1,HL,210245.0,MLP,0.850000023842,6633.62,False,216878.62,HL-MLP,Animals-specific-4
93,0,1627636463,Animals,specific,specific,4,1,HpL,91483.0,MLP,0.850000023842,6726.532,False,98209.532,HpL-MLP,Animals-specific-4
94,0,1624873362,Animals,specific,specific,3,1,MML,67369.0,MLP,0.8571428656579999,6920.041,False,74289.041,MML-MLP,Animals-specific-3
95,0,1627635645,Animals,specific,specific,3,1,HL,192025.0,MLP,0.8571428656579999,6534.529,False,198559.529,HL-MLP,Animals-specific-3
96,0,1627636370,Animals,specific,specific,3,1,HpL,88058.0,MLP,0.8571428656579999,6725.741,False,94783.741,HpL-MLP,Animals-specific-3
97,0,1624873230,Animals,specific,specific,1,1,MML,60898.0,MLP,0.904761910439,6859.812,False,67757.812,MML-MLP,Animals-specific-1
98,0,1627635278,Animals,specific,specific,1,1,HL,175799.0,MLP,0.904761910439,6480.977,False,182279.977,HL-MLP,Animals-specific-1
99,0,1627636203,Animals,specific,specific,1,1,HpL,83196.0,MLP,0.8571428656579999,6802.642,False,89998.642,HpL-MLP,Animals-specific-1
100,0,1625377967,Vehicles,specific,specific,2,1,MML,29201110.0,MLP,0.974025964737,34668.756,False,29235778.756,MML-MLP,Vehicles-specific-2
101,0,1625729151,Vehicles,specific,specific,2,1,HL,9961249.0,MLP,0.974025964737,11809.447,False,9973058.447,HL-MLP,Vehicles-specific-2
102,0,1625665955,Vehicles,specific,specific,2,1,HpL,3296814.0,MLP,0.974025964737,12517.53,False,3309331.53,HpL-MLP,Vehicles-specific-2
103,0,1625561554,Vehicles,specific,specific,5,1,MML,33690679.0,MLP,1.0,34944.987,False,33725623.987,MML-MLP,Vehicles-specific-5
104,0,1625760329,Vehicles,specific,specific,5,1,HL,10797038.0,MLP,1.0,11454.14,False,10808492.14,HL-MLP,Vehicles-specific-5
105,0,1625678718,Vehicles,specific,specific,5,1,HpL,4463108.0,MLP,1.0,13287.871,False,4476395.871,HpL-MLP,Vehicles-specific-5
106,0,1625448365,Vehicles,specific,specific,4,1,MML,34374848.0,MLP,0.973333358765,35225.455,False,34410073.455,MML-MLP,Vehicles-specific-4
107,0,1625749525,Vehicles,specific,specific,4,1,HL,10309052.0,MLP,0.959999978542,11133.035,False,10320185.035,HL-MLP,Vehicles-specific-4
108,0,1625674241,Vehicles,specific,specific,4,1,HpL,4428136.0,MLP,0.973333358765,13379.685,False,4441515.685,HpL-MLP,Vehicles-specific-4
109,0,1625413911,Vehicles,specific,specific,3,1,MML,35865161.0,MLP,1.0,35828.114,False,35900989.114,MML-MLP,Vehicles-specific-3
110,0,1625739209,Vehicles,specific,specific,3,1,HL,10050808.0,MLP,0.987012982368,10868.381,False,10061676.381,HL-MLP,Vehicles-specific-3
111,0,1625669802,Vehicles,specific,specific,3,1,HpL,3837323.0,MLP,0.987012982368,12601.094,False,3849924.094,HpL-MLP,Vehicles-specific-3
112,0,1625348686,Vehicles,specific,specific,1,1,MML,33256938.0,MLP,1.0,35800.472,False,33292738.472,MML-MLP,Vehicles-specific-1
113,0,1625719179,Vehicles,specific,specific,1,1,HL,14501913.0,MLP,1.0,12739.235,False,14514652.235,HL-MLP,Vehicles-specific-1
114,0,1625662646,Vehicles,specific,specific,1,1,HpL,4751751.0,MLP,0.987012982368,13906.243,False,4765657.243,HpL-MLP,Vehicles-specific-1
115,0,-1,GoTrack,specific,specific,2,1,MARC,63879.048,MLP,0.69696969697,0.0,False,63879.048,MARC-MLP,GoTrack-specific-2
116,0,-1,GoTrack,specific,specific,5,1,MARC,77547.757,MLP,0.8125,0.0,False,77547.757,MARC-MLP,GoTrack-specific-5
117,0,-1,GoTrack,specific,specific,4,1,MARC,41523.758,MLP,0.65625,0.0,False,41523.758,MARC-MLP,GoTrack-specific-4
118,0,-1,GoTrack,specific,specific,3,1,MARC,61029.289,MLP,0.78125,0.0,False,61029.289,MARC-MLP,GoTrack-specific-3
119,0,-1,GoTrack,specific,specific,1,1,MARC,69321.451,MLP,0.794117647059,0.0,False,69321.451,MARC-MLP,GoTrack-specific-1
120,0,-1,Animals,specific,specific,2,1,MARC,17190.66,MLP,0.714285714286,0.0,False,17190.66,MARC-MLP,Animals-specific-2
121,0,-1,Animals,specific,specific,5,1,MARC,27130.499,MLP,0.8421052631579999,0.0,False,27130.499,MARC-MLP,Animals-specific-5
122,0,-1,Animals,specific,specific,4,1,MARC,24679.985,MLP,0.85,0.0,False,24679.985,MARC-MLP,Animals-specific-4
123,0,-1,Animals,specific,specific,3,1,MARC,24423.787,MLP,0.809523809524,0.0,False,24423.787,MARC-MLP,Animals-specific-3
124,0,-1,Animals,specific,specific,1,1,MARC,25179.792,MLP,0.809523809524,0.0,False,25179.792,MARC-MLP,Animals-specific-1
125,0,-1,Vehicles,specific,specific,2,1,MARC,213935.305,MLP,0.701298701299,0.0,False,213935.305,MARC-MLP,Vehicles-specific-2
126,0,-1,Vehicles,specific,specific,5,1,MARC,223034.619,MLP,0.733333333333,0.0,False,223034.619,MARC-MLP,Vehicles-specific-5
127,0,-1,Vehicles,specific,specific,4,1,MARC,230938.739,MLP,0.746666666667,0.0,False,230938.739,MARC-MLP,Vehicles-specific-4
128,0,-1,Vehicles,specific,specific,3,1,MARC,226084.101,MLP,0.74025974026,0.0,False,226084.101,MARC-MLP,Vehicles-specific-3
129,0,-1,Vehicles,specific,specific,1,1,MARC,225142.396,MLP,0.805194805195,0.0,False,225142.396,MARC-MLP,Vehicles-specific-1
